movieId,ave_Movielen_score,sum_Movielen_rating,ave_TMDB_score,sum_TMDB_rating
672,2.4166666666666665,24,4.0,1.0
673,2.760904081442048,10707,6.9,4816.0
674,2.9683322724379377,3142,5.9,460.0
675,2.1538461538461537,26,8.0,2.0
676,2.54,25,3.3,5.0
678,4.067164179104478,2479,7.0,20.0
679,3.3295454545454546,88,7.7,6.0
680,3.555038103302286,1181,7.0,350.0
681,3.571207430340557,323,7.0,124.0
682,3.169354838709677,62,6.9,8.0
683,2.661764705882353,34,6.3,3.0
684,2.4782608695652173,23,5.1,18.0
685,3.5268924302788847,502,6.6,20.0
687,2.973404255319149,94,7.0,3.0
688,2.5953703703703703,2700,5.0,123.0
690,3.2847222222222223,72,7.2,6.0
690,3.2847222222222223,72,7.2,6.0
1533,3.758842443729904,311,7.2,6.0
1533,3.758842443729904,311,7.2,6.0
691,3.0554054054054056,1110,6.9,105.0
692,2.339857651245552,843,4.2,48.0
693,3.1346153846153846,26,6.2,6.0
694,3.001577909270217,2535,6.6,257.0
695,3.1686197916666665,768,6.1,51.0
696,3.179824561403509,114,6.9,22.0
697,2.773684210526316,1045,5.5,112.0
698,2.7867132867132867,143,4.0,25.0
699,2.2333333333333334,15,9.0,2.0
700,3.2535335689045937,1132,6.5,67.0
701,3.147058823529412,102,7.0,39.0
702,3.7857142857142856,406,7.3,137.0
703,2.846268656716418,335,5.2,32.0
704,2.8294985250737463,1695,6.1,492.0
705,3.5253807106598987,394,6.7,23.0
706,3.129237288135593,236,5.4,11.0
707,3.071411568674125,4201,6.0,193.0
708,3.39103299856528,13940,5.9,214.0
709,3.307720588235294,2720,6.7,1230.0
710,2.739334470989761,1172,5.3,104.0
711,2.626194067370538,1989,5.6,242.0
712,3.5,172,5.9,26.0
713,3.3976377952755907,127,5.0,50.0
714,3.890040962621608,3906,7.3,1144.0
715,3.565412186379928,558,6.4,99.0
716,2.9280821917808217,292,6.8,55.0
717,3.1823529411764704,85,5.5,18.0
718,3.428363988383349,1033,7.1,1498.0
719,2.966494124230554,7148,5.7,398.0
722,3.5961538461538463,312,8.0,10.0
723,3.25,36,8.0,2.0
724,3.085627818656539,8426,6.7,1329.0
725,2.7868162692847123,1426,5.2,72.0
726,3.1181262729124235,491,6.1,62.0
727,3.145833333333333,24,0.0,0.0
728,3.810882444652323,3207,6.8,51.0
729,3.486842105263158,114,7.6,32.0
731,2.916133162612036,781,5.1,54.0
732,2.808219178082192,219,5.3,17.0
733,3.668610650739548,31979,7.1,3514.0
734,2.583333333333333,54,4.1,14.0
735,3.5119787045252884,1127,6.9,330.0
736,3.1890463917525773,31040,6.4,2407.0
737,2.099103350637093,4238,3.9,272.0
738,3.18,25,7.0,13.0
739,1.9545454545454544,11,0.0,0.0
741,3.967843932704928,8381,7.9,2387.0
742,2.7386486486486485,1850,5.9,423.0
743,2.731932918395574,5784,5.3,441.0
744,2.8529411764705883,34,0.0,0.0
745,4.104362388693734,12241,7.5,566.0
746,3.752411575562701,311,6.8,81.0
747,2.2923771313941828,997,4.7,50.0
748,3.164582492940702,4958,6.0,543.0
749,2.6923076923076925,39,6.5,2.0
750,4.215804447106386,26714,8.1,4280.0
751,3.386363636363636,154,6.3,19.0
752,2.833333333333333,39,6.5,4.0
753,3.2559652928416485,461,6.7,22.0
754,2.9715099715099718,351,6.2,106.0
755,3.3659420289855078,138,6.0,18.0
756,3.2233009708737863,103,7.6,7.0
757,3.543032786885246,244,7.0,193.0
758,3.108695652173913,23,7.2,9.0
759,3.847058823529412,340,7.2,6.0
760,3.68632855567806,907,7.3,384.0
761,2.7919966063348416,3536,5.1,416.0
762,2.403895524054024,8959,5.6,806.0
763,3.0283018867924527,53,5.9,33.0
764,3.3613678373382623,541,6.9,42.0
765,3.021151832460733,4775,6.3,960.0
766,3.4238470873786406,1648,6.3,63.0
767,3.50177304964539,282,6.0,15.0
768,3.015151515151515,33,6.8,5.0
769,3.566929133858268,127,0.0,0.0
771,3.3442028985507246,138,6.2,9.0
772,2.870967741935484,31,5.2,5.0
773,3.397727272727273,44,6.9,52.0
774,2.59375,32,5.9,7.0
775,2.921768707482993,147,6.4,101.0
776,2.9761904761904763,42,0.0,0.0
777,2.85,30,6.3,6.0
778,4.007664971082154,28702,8.0,7825.0
779,2.8157894736842106,475,4.1,19.0
780,3.373931536542473,48902,6.8,7716.0
781,3.41506922257721,1878,6.7,398.0
782,2.874856924837848,2621,5.9,579.0
783,3.2644248782315475,10676,7.1,4012.0
784,2.705886421802587,14457,5.9,1784.0
785,3.279727095516569,10260,6.5,626.0
786,3.1348300025953804,15412,6.0,1355.0
787,3.753086419753086,81,7.9,12.0
788,2.811082662765179,19138,5.6,2331.0
789,2.988636363636364,44,5.5,10.0
790,3.4948979591836733,98,6.3,15.0
792,2.953488372093023,43,6.0,4.0
793,3.229357798165138,109,7.3,6.0
794,3.3535353535353534,99,7.0,3.0
795,3.2291666666666665,96,5.1,11.0
796,2.9642857142857144,42,7.1,17.0
797,3.3461538461538463,104,5.6,12.0
798,2.823420074349442,2959,6.1,1162.0
799,3.369268791545935,5867,6.9,1093.0
800,4.053235429095915,6537,7.1,230.0
801,2.998701298701299,1540,5.9,136.0
802,3.4703280797684144,12436,6.3,838.0
803,3.575925925925926,540,6.2,29.0
804,3.0610283517539645,2081,5.5,175.0
805,3.699207621082621,11232,7.3,1626.0
806,3.1510516252390057,523,5.7,40.0
807,3.211734693877551,196,6.7,29.0
808,3.202792553191489,752,5.9,106.0
809,2.833850931677018,1288,5.6,162.0
810,1.8094462540716607,1842,4.3,201.0
812,2.55,30,5.8,4.0
813,2.7555555555555555,450,5.5,98.0
814,3.125,12,4.8,5.0
815,2.06,25,4.0,2.0
816,3.23943661971831,71,6.8,4.0
818,2.6240164855751216,2669,5.9,117.0
819,3.4444444444444446,54,6.4,7.0
820,2.838709677419355,62,6.5,44.0
821,2.875,44,0.0,0.0
822,3.136363636363636,33,6.3,4.0
823,3.334710743801653,121,6.9,128.0
824,3.822128851540616,357,6.3,12.0
825,2.8125,24,6.2,20.0
826,2.25,20,4.0,1.0
827,3.132450331125828,151,6.0,14.0
828,3.1184115523465703,1385,5.3,177.0
829,2.66396292004635,1726,5.5,242.0
830,3.088307641849787,6098,6.7,584.0
831,3.4927884615384617,208,6.6,17.0
832,3.446133294822731,13849,6.7,1353.0
833,2.7182422451994093,1354,5.5,145.0
834,2.6346153846153846,182,5.5,20.0
835,3.1692913385826773,889,6.3,101.0
836,2.895021645021645,4620,5.6,754.0
837,3.429913793103448,5800,7.1,3353.0
838,3.775471698113208,7420,6.8,473.0
839,2.731730252552391,3722,5.5,369.0
840,2.698598130841121,642,5.2,98.0
841,3.734146341463415,615,7.6,474.0
842,2.775118358758548,1901,5.9,262.0
843,3.309090909090909,55,7.0,1.0
844,3.7451612903225806,155,0.0,0.0
845,3.378787878787879,66,6.5,4.0
846,3.486772486772487,378,6.2,15.0
847,2.8486238532110093,109,5.0,1.0
848,3.651875330163761,1893,6.8,42.0
849,2.7584182686105017,7751,5.9,1048.0
850,3.506072874493927,247,7.1,68.0
851,3.4914921465968587,1528,6.7,217.0
852,3.178850644735506,9849,6.0,387.0
853,3.2766990291262137,103,5.4,5.0
854,3.727488151658768,211,7.6,49.0
855,2.71875,32,6.0,5.0
856,3.3679245283018866,53,6.6,6.0
857,3.1704545454545454,44,5.7,5.0
858,4.324336165187245,52498,8.7,15161.0
859,2.333333333333333,15,0.0,0.0
860,3.510703363914373,327,6.3,71.0
861,3.4439055250948964,2371,6.8,310.0
862,3.586826347305389,334,6.2,23.0
864,3.323170731707317,82,6.2,6.0
864,3.323170731707317,82,6.2,6.0
134006,3.0,2,6.2,6.0
134006,3.0,2,6.2,6.0
865,3.2777777777777777,90,6.2,21.0
866,3.717231348391513,5844,7.1,602.0
867,2.3184713375796178,314,4.9,61.0
868,3.151898734177215,79,6.0,14.0
869,3.072778827977316,529,6.5,44.0
870,2.193807339449541,436,4.8,123.0
871,3.144230769230769,52,4.0,2.0
872,3.6159420289855073,69,7.0,76.0
873,2.8461538461538463,39,4.3,6.0
874,2.963235294117647,68,5.9,31.0
875,3.432059447983015,471,0.0,0.0
876,2.6849816849816848,273,6.1,38.0
877,3.189542483660131,153,5.3,5.0
878,2.7962962962962963,27,6.7,8.0
879,2.826996197718631,2104,5.9,363.0
880,2.4714881780250346,5033,4.8,386.0
881,2.825,1040,5.9,141.0
882,2.984147952443857,757,6.0,65.0
884,3.2291666666666665,48,7.2,5.0
885,2.6706281833616297,589,5.7,191.0
886,3.0597060624617267,1633,5.7,434.0
887,2.757142857142857,35,6.4,11.0
889,3.378260869565217,115,5.8,4.0
890,2.923076923076923,26,5.2,5.0
891,2.5736814891416757,1934,5.2,736.0
892,3.731042654028436,1266,7.0,59.0
893,3.632575757575758,528,6.7,34.0
894,2.8142857142857145,35,7.1,23.0
895,2.839622641509434,53,7.0,12.0
895,2.839622641509434,53,7.0,12.0
181393,3.5,2,7.0,12.0
181393,3.5,2,7.0,12.0
896,3.6677927927927927,444,7.2,77.0
897,3.639232673267327,808,6.7,127.0
898,4.137713494383752,6499,7.7,612.0
899,4.050986691142726,10895,8.2,2281.0
900,3.794370065224854,2913,7.1,411.0
901,3.6150414276609295,1569,7.0,510.0
902,3.826515524889108,10145,7.7,3380.0
903,4.120821574161179,15945,8.2,4349.0
904,4.237947624243627,20162,8.4,4831.0
905,4.130419661488523,4313,7.9,844.0
906,4.017941454202077,2118,7.5,300.0
907,3.913122721749696,823,7.2,76.0
908,4.196617210682493,16850,8.0,3062.0
909,4.033357053904999,5621,8.2,1605.0
910,4.060091782838341,11549,8.2,2579.0
911,4.047311575487203,4259,7.7,963.0
912,4.206563778356267,26890,8.2,3998.0
913,4.154075222321938,12257,7.8,1172.0
914,3.9047152290548905,9692,7.6,940.0
915,3.893845558351074,5167,7.6,933.0
916,4.0514797507788165,6420,7.9,1493.0
917,3.6296296296296298,1026,6.8,80.0
918,3.721857923497268,1830,7.1,243.0
919,3.9386811582447887,24658,7.6,4350.0
920,3.809824106899373,14668,8.0,3122.0
921,3.786102308736985,2209,7.0,69.0
922,4.20650108577633,7368,8.4,1835.0
923,4.092687653868315,19091,8.0,4174.0
924,3.981349757113116,28820,8.1,8927.0
925,3.505813953488372,86,5.6,4.0
926,4.169692186266772,5068,8.2,1125.0
927,3.917341040462428,865,7.1,100.0
928,4.070234454638125,4905,7.9,1206.0
929,3.811458333333333,960,7.0,242.0
930,4.161201106282102,5062,7.8,1113.0
931,3.8885002186270223,2287,7.5,614.0
932,3.8105110896817744,2074,7.4,316.0
933,3.994820799668531,4827,7.4,1094.0
934,3.461859688195991,3592,7.1,145.0
935,3.738056013179572,607,7.2,147.0
936,3.985652797704448,1394,7.6,254.0
937,3.704771371769384,503,7.1,208.0
938,3.5968440594059405,1616,6.4,224.0
939,3.303921568627451,102,7.1,27.0
940,3.876413570274636,3714,7.5,500.0
941,3.588071348940914,897,7.3,143.0
942,4.061107117181884,2782,7.7,544.0
943,3.812190594059406,1616,7.7,195.0
944,3.816699604743083,1012,7.1,131.0
945,4.040906850665352,2029,7.5,206.0
946,3.945575842696629,1424,7.9,467.0
947,4.022017837235229,1794,7.6,233.0
948,3.739684466019417,1648,7.6,495.0
949,3.902317880794702,2114,7.6,525.0
950,4.153254972875226,3318,7.6,309.0
951,4.099155609167672,4145,7.4,573.0
952,3.480400696864112,2296,6.7,335.0
953,4.032858814352574,15384,8.3,3114.0
954,4.01058802940147,5714,8.0,745.0
955,4.018418688230009,4452,7.6,685.0
956,3.481375358166189,349,6.9,69.0
957,3.2822966507177034,209,7.4,17.0
958,3.0815217391304346,92,5.4,28.0
959,3.721774193548387,372,6.6,80.0
960,3.4936305732484074,157,6.0,21.0
961,3.3553191489361702,235,6.8,36.0
962,3.38265306122449,98,6.3,21.0
963,3.5715686274509806,510,6.4,35.0
964,3.376190476190476,315,6.5,78.0
965,3.979752066115703,3630,7.4,660.0
966,3.5,117,5.6,33.0
967,2.8132911392405062,158,5.5,58.0
968,3.653091817613991,8005,7.7,1737.0
969,4.065862437980348,10279,7.4,652.0
970,3.5,375,6.4,80.0
971,3.928077455048409,2892,7.7,549.0
972,3.18348623853211,109,6.1,40.0
973,3.8184818481848186,909,7.4,157.0
974,3.3503937007874014,127,6.7,23.0
975,2.962962962962963,27,6.2,10.0
976,3.527093596059113,406,6.3,83.0
976,3.527093596059113,406,6.3,83.0
77141,3.076923076923077,13,6.3,83.0
77141,3.076923076923077,13,6.3,83.0
977,2.0,9,6.5,2.0
979,3.0694444444444446,36,5.0,8.0
980,3.059090909090909,110,7.0,34.0
981,2.594736842105263,190,4.1,17.0
982,3.6375227686703098,549,6.4,69.0
983,2.642857142857143,21,5.5,4.0
984,2.720873786407767,206,5.2,3.0
985,3.3867924528301887,53,7.3,4.0
986,3.516552511415525,2628,6.9,346.0
987,3.185546875,256,5.6,26.0
988,3.339717741935484,496,6.2,40.0
989,3.435714285714285,70,6.8,22.0
990,2.736842105263158,874,5.6,337.0
991,3.5438931297709924,2358,6.9,329.0
992,2.698744769874477,239,5.6,33.0
993,3.482300884955752,226,6.5,10.0
994,4.003922378199835,4844,6.9,146.0
996,3.0,3087,6.3,630.0
997,3.531413612565445,191,6.2,13.0
998,3.17590206185567,776,7.2,245.0
999,3.2780284623394653,2881,6.3,170.0
1000,3.116915422885572,201,6.0,85.0
1001,2.803030303030303,33,6.6,5.0
1002,3.5193798449612403,129,5.0,2.0
1003,3.1321381142098272,1506,5.8,222.0
1004,2.667684996605567,1473,5.4,267.0
1005,2.482501286670098,1943,5.9,318.0
1006,3.2320028510335,1403,6.0,190.0
1007,2.965721040189125,1692,6.6,85.0
1008,3.346840659340659,728,6.5,64.0
1009,3.1507673164661965,2411,6.4,148.0
1010,3.085075250836121,2392,6.5,425.0
1011,2.7510460251046025,1434,6.1,306.0
1012,3.5482209737827715,3204,7.0,198.0
1013,3.436047876085426,4261,7.2,260.0
1014,3.391304347826087,1518,7.1,136.0
1015,3.2749236323243545,3601,6.9,775.0
1016,3.131520119225037,1342,6.0,52.0
1017,3.5136230943885827,3083,7.0,237.0
1018,3.081069237510955,1141,6.7,109.0
1019,3.544120232026718,5689,7.1,574.0
1020,3.2586713697824807,6804,7.0,1507.0
1021,2.824153166421208,3395,6.0,327.0
1022,3.5569092991773403,9603,7.0,5433.0
1023,3.7360258481421647,3095,7.2,77.0
1024,3.1848428835489835,1082,6.4,508.0
1025,3.5539122957867586,5815,7.3,3069.0
1026,3.319327731092437,119,6.7,35.0
1027,3.293815071888944,8068,6.8,2489.0
1028,3.7265392500496,15121,7.6,3817.0
1029,3.473316461267605,9088,7.0,3968.0
1030,3.097347994825356,3092,6.4,532.0
1031,3.3461538461538463,4121,7.0,748.0
1032,3.6240485252140817,8408,7.2,4735.0
1033,3.451842913558578,4558,7.1,2562.0
1034,3.520947802197802,1456,6.4,257.0
1035,3.8015149527806926,15248,7.7,2508.0
1036,3.93323074408977,36716,7.7,8723.0
1037,2.736326653608558,6637,5.5,528.0
1038,3.2152777777777777,216,6.1,27.0
1039,3.049019607843137,51,5.8,4.0
1040,3.341549295774648,142,5.6,23.0
1041,4.04407206509105,5162,7.6,415.0
1042,3.449582530507386,7785,6.9,615.0
1043,3.012646793134598,1107,5.6,37.0
1044,3.3090128755364807,466,5.7,66.0
1045,3.104651162790698,43,5.5,8.0
1046,3.9491593274619694,1249,7.4,211.0
1047,3.4245560318432333,8165,6.6,859.0
1049,3.393713204373423,4756,6.7,708.0
1050,3.752359974826936,1589,6.8,106.0
1051,3.56828885400314,1274,6.9,123.0
1052,3.4285714285714284,42,0.0,0.0
1053,3.01025641025641,195,6.2,25.0
1054,3.5089531680440773,726,7.0,40.0
1055,2.7266666666666666,300,4.9,50.0
1056,3.4501466275659824,682,6.4,91.0
1057,3.439008690054715,3107,6.5,475.0
1058,3.256097560975609,123,6.2,5.0
1059,3.5503586800573887,10455,6.8,4072.0
1060,3.836033909217728,9319,7.0,537.0
1061,3.64007874955256,8381,7.6,2513.0
1062,2.9444444444444446,72,6.1,53.0
1063,3.289655172413793,145,6.0,16.0
1065,2.911764705882353,17,5.7,13.0
1066,3.9677541729893777,1318,7.5,71.0
1067,3.412878787878788,132,6.4,25.0
1068,3.645962732919255,322,6.6,76.0
1069,3.92989417989418,756,7.4,152.0
1070,3.1451612903225805,62,6.1,27.0
1071,3.191489361702128,47,7.0,5.0
1073,3.713415719933046,28079,7.5,2552.0
1075,3.4125,120,6.0,19.0
1076,3.817446043165468,556,7.4,399.0
1077,3.8331358317286326,6751,7.0,582.0
1078,3.717105263157895,3496,6.7,529.0
1079,3.8345168653309663,19715,7.2,1594.0
1080,3.9880581747020094,22484,7.8,3329.0
1081,3.506826414042909,3589,7.3,308.0
1082,3.637375512595196,1707,6.7,111.0
1083,3.4824137931034485,1450,7.2,211.0
1084,3.8728776900616415,9247,7.5,1143.0
1085,3.6729776247848536,1162,6.5,93.0
1086,4.033838973162194,5999,8.0,1883.0
1087,3.3913934426229506,244,5.9,7.0
1088,3.25002094679514,11935,7.4,4889.0
1089,4.092293699832535,34634,8.2,11293.0
1090,3.903608001905216,16796,7.7,3364.0
1091,2.797187942545013,4943,6.4,724.0
1092,3.350841659915384,11109,6.9,2762.0
1093,3.3601018442058903,7266,7.1,1012.0
1094,3.6508745715039113,11377,6.9,531.0
1095,3.858545690634637,6161,7.4,910.0
1096,3.9089245495495497,3552,7.4,659.0
1097,3.733079012773828,34602,7.5,9090.0
1098,2.9788135593220337,118,5.5,18.0
1099,3.826385358413828,1967,7.1,88.0
1100,2.847632850241546,5175,6.3,1044.0
1101,3.4163203442037844,20453,7.0,5058.0
1102,2.5405405405405403,74,6.1,10.0
1103,3.78961419221495,5806,7.6,1169.0
1104,4.000883818094167,6223,7.7,992.0
1105,2.3264604810996565,873,4.6,94.0
1106,2.621621621621621,37,0.0,0.0
1109,3.0,12,6.5,4.0
1110,2.517857142857143,28,2.0,1.0
1111,3.934782608695652,1725,7.5,168.0
1112,3.406944444444445,360,6.0,26.0
1113,3.179460580912863,964,6.4,152.0
1114,3.196428571428572,448,7.0,110.0
1115,2.9393939393939394,33,6.6,8.0
1116,3.352201257861635,159,6.7,26.0
1117,3.626582278481013,237,7.4,194.0
1118,2.96,25,4.9,26.0
1119,3.13855421686747,166,4.0,3.0
1120,3.560452238117213,8668,7.0,802.0
1121,2.8,115,5.2,32.0
1122,2.966666666666667,15,6.0,1.0
1123,3.63031914893617,188,5.6,7.0
1124,3.680610122486711,4327,7.3,317.0
1125,3.631353337415799,4899,6.8,400.0
1126,2.6351258186832127,2901,6.0,265.0
1127,3.6682604735883424,17568,7.3,2101.0
1128,3.0553737043098743,1833,6.7,1024.0
1129,3.402909447531873,9177,7.1,2285.0
1130,3.216864363073749,1939,6.5,506.0
1131,4.107733927434755,3142,7.6,371.0
1132,4.06512678013199,2879,7.6,338.0
1133,3.605,100,0.0,0.0
1134,3.1320754716981134,53,6.0,15.0
1135,3.098137149028078,3704,6.1,276.0
1136,4.147655276621689,37723,7.8,4483.0
1137,3.171641791044776,67,6.4,22.0
1138,3.358695652173913,46,8.0,1.0
1139,3.1041666666666665,24,2.3,2.0
1140,3.4285714285714284,28,5.8,5.0
1141,2.4,5,7.0,1.0
1143,3.2788461538461537,52,6.8,22.0
1144,3.700657894736842,152,6.3,4.0
1145,3.450980392156863,51,0.0,0.0
1146,2.90625,32,0.0,0.0
1147,4.132270693512305,3576,7.7,164.0
1148,4.124787164374591,15270,7.7,696.0
1149,3.2314814814814814,54,6.5,12.0
1150,3.90439706862092,1501,6.6,74.0
1151,3.637602179836512,367,7.3,55.0
1152,3.45,170,6.7,64.0
1153,3.28,150,6.9,59.0
1154,3.331932773109244,119,6.8,49.0
1155,2.2777777777777777,9,0.0,0.0
1156,3.315217391304348,46,7.7,51.0
1157,3.257575757575758,33,6.1,11.0
1158,2.8846153846153846,13,7.0,2.0
1159,2.763157894736842,19,0.0,0.0
1160,3.15,40,5.9,7.0
1161,3.810500695410292,1438,7.0,287.0
1162,3.782868525896415,753,6.7,60.0
1163,3.3225806451612905,217,6.0,15.0
1164,3.36734693877551,196,6.6,115.0
1165,2.8181818181818183,33,5.2,5.0
1166,3.3529411764705883,34,0.0,0.0
1167,2.91,800,5.2,44.0
1168,2.5351758793969847,199,6.9,177.0
1169,3.856140350877193,285,7.1,9.0
1170,2.0134228187919465,149,5.0,39.0
1171,3.704725710508922,3026,6.5,124.0
1172,4.131080795262268,9456,8.5,3146.0
1173,3.4593995223473217,2931,7.4,415.0
1174,3.090909090909091,99,6.0,59.0
1175,3.955622517463361,7301,7.3,1010.0
1176,3.897191011235955,1780,7.6,502.0
1177,3.849853372434018,1705,6.8,50.0
1178,4.199341795956746,4254,8.3,2049.0
1179,3.7101755526658,6152,6.6,270.0
1180,3.781542056074767,428,6.2,17.0
1181,3.010869565217391,92,5.2,6.0
1183,3.619541632763765,14748,7.2,1588.0
1184,3.731443298969072,970,7.7,757.0
1185,3.888356807511737,5325,7.6,655.0
1186,3.543399364887343,6613,6.9,618.0
1187,3.66682156133829,1076,6.9,28.0
1188,3.8267927724449455,7084,6.6,244.0
1189,4.109203798392987,2738,7.8,281.0
1190,3.4918973666441597,1481,7.0,430.0
1191,2.8846666666666665,1500,6.4,107.0
1192,3.950710479573712,1126,8.2,360.0
1193,4.2186616007543405,36058,8.4,8207.0
1194,3.4180588703261736,2514,6.7,418.0
1196,4.144122313069856,57361,8.4,13614.0
1197,4.129097007632781,37863,7.6,3572.0
1198,4.123923182441701,54675,7.9,9663.0
1199,4.014331931413782,15455,7.7,2533.0
1200,3.9993372048983713,31684,7.9,7344.0
1201,4.129335976214073,18162,8.5,6284.0
1202,3.85618043350908,1707,7.4,385.0
1203,4.243014062405697,16569,8.5,6009.0
1204,4.136035830866166,13173,8.0,2196.0
1206,3.9841907824222935,29856,8.2,10184.0
1207,4.146440635556112,15986,8.1,1964.0
1208,4.114713689799014,26370,8.3,6186.0
1209,4.107454967005529,5607,8.3,3196.0
1210,3.996512919496695,54917,7.9,12150.0
1211,4.01193989804132,3727,7.8,900.0
1212,4.201487350569919,7194,8.0,1293.0
1213,4.1805253650920005,32663,8.5,9567.0
1214,4.055518882196001,36357,8.1,11153.0
1215,3.7330416633218273,12457,7.3,2246.0
1216,3.810247747747748,1776,7.5,1086.0
1217,4.142049808429118,5220,8.1,1042.0
1218,4.035884291468327,2731,7.7,522.0
1219,4.067213040729703,22146,8.4,7788.0
1220,3.8001710654936462,20460,7.7,3217.0
1221,4.261758511758512,34188,8.6,9127.0
1222,4.0433978262545285,25946,8.1,8120.0
1223,4.048278102664067,7695,7.5,602.0
1224,4.110404624277456,4325,7.3,261.0
1225,4.069599241166706,21085,8.0,3184.0
1226,3.88894030541416,2161,7.4,355.0
1227,3.966314677930306,4735,8.4,3886.0
1228,4.052931292008962,10712,8.0,3157.0
1230,4.042453118318979,16371,7.8,3075.0
1231,3.943201843567846,7377,7.5,636.0
1232,4.079924953095685,2665,8.3,1428.0
1233,4.1270905474103,13573,8.1,1579.0
1234,4.142360446570973,15675,8.0,1862.0
1235,3.975265017667844,8207,7.7,767.0
1236,4.021546961325967,905,6.8,87.0
1237,4.093324116136678,5063,8.2,2167.0
1238,3.9487092391304346,2944,6.7,230.0
1240,3.8968066922200353,38612,7.6,9978.0
1241,3.715703651187522,2821,7.4,1150.0
1242,3.960027567195038,11608,7.5,1147.0
1243,3.9330924495389983,4013,7.1,216.0
1244,4.049196669403073,8527,7.8,1829.0
1245,3.966821606026607,6239,7.5,1204.0
1246,3.922377174000161,24954,8.3,8674.0
1247,4.031510361033967,18724,7.7,2492.0
1248,4.141198424217293,4823,7.8,1053.0
1249,3.867116606170599,8816,7.2,1441.0
1250,4.095140098147855,12634,7.8,1478.0
1251,4.028247777459134,3487,8.2,1656.0
1252,4.158633114773465,16929,7.9,2784.0
1253,3.9118130964132938,6078,7.5,769.0
1254,4.123320895522388,5360,8.0,819.0
1255,3.433920704845815,2043,6.4,586.0
1256,4.083693304535637,5556,7.4,540.0
1257,3.828082191780822,5110,6.8,345.0
1258,4.027864087401023,29931,8.2,13714.0
1259,3.991010839869569,22694,7.9,4341.0
1260,4.1606988783434,4636,8.1,1499.0
1261,3.7882338581716097,8193,7.5,2149.0
1262,4.103683976919663,11265,8.0,1887.0
1263,3.968896144004236,11333,8.0,2775.0
1264,4.005371900826447,2420,6.9,139.0
1265,3.891761484474692,37616,7.6,6022.0
1266,3.994798000270234,14802,7.9,3184.0
1267,4.098406959665574,8851,7.7,477.0
1268,3.4966397849462365,2976,7.1,245.0
1269,4.040050527567246,6729,7.6,650.0
1270,3.953876398830528,49595,8.3,15878.0
